"","DATAFLOW","LAST.UPDATE","freq","unit","icd10","age","sex","geo","TIME_PERIOD","OBS_VALUE","OBS_FLAG"
"194","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EE",2017,1.31,""
"195","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EE",2018,0.71,""
"196","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EE",2019,0.69,""
"197","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EE",2020,1.43,""
"198","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EE",2021,0.61,""
"199","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EE",2022,0.55,""
"200","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2000,0.8,""
"201","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2001,0.6,""
"202","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2002,0.4,""
"203","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2003,0.6,""
"204","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2004,0.5,""
"205","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2005,0.7,""
"206","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2006,0.3,""
"207","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2007,0.5,""
"208","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2008,0.6,""
"209","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2009,0.8,""
"210","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2010,0.6,""
"211","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2011,0.52,""
"212","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2012,0.59,""
"213","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2013,0.8,""
"214","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2014,0.48,""
"215","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2015,0.53,""
"216","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2016,0.38,""
"217","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2017,0.44,""
"218","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2018,0.48,""
"219","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2019,0.37,""
"220","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2020,0.43,""
"221","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2021,0.51,""
"222","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EL",2022,0.48,""
"223","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2000,0.5,""
"224","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2001,0.4,""
"225","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2002,0.5,""
"226","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2003,0.6,""
"227","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2004,0.9,""
"228","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2005,0.4,""
"229","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2006,0.5,""
"230","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2007,0.5,""
"231","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2008,0.5,""
"232","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2009,0.4,""
"233","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2010,0.5,""
"234","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2011,0.41,""
"235","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2012,0.41,""
"236","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2013,0.43,""
"237","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2014,0.45,""
"238","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2015,0.48,""
"239","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2016,0.42,""
"240","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2017,0.47,""
"241","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2018,0.39,""
"242","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2019,0.43,""
"243","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2020,0.41,""
"244","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2021,0.35,""
"245","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","ES",2022,0.41,""
"246","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2002,0.9,"e"
"247","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2003,0.9,"e"
"248","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2004,0.9,"e"
"249","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2005,0.8,"e"
"250","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2006,0.7,"e"
"251","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2007,0.7,"e"
"252","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2008,0.7,"e"
"253","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2009,0.7,"e"
"254","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2010,0.7,"e"
"255","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2011,0.62,""
"256","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2012,0.59,""
"257","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2013,0.61,""
"258","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2014,0.53,""
"259","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2015,0.54,""
"260","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2016,0.47,""
"261","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2017,0.47,""
"262","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2018,0.44,""
"263","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2019,0.44,""
"264","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2020,0.44,""
"265","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2021,0.43,""
"266","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU27_2020",2022,0.44,""
"267","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2002,0.8,"e"
"268","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2003,0.8,"e"
"269","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2004,0.8,"e"
"270","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2005,0.7,"e"
"271","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2006,0.7,"e"
"272","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2007,0.6,"e"
"273","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2008,0.6,"e"
"274","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2009,0.6,"e"
"275","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2010,0.6,"e"
"276","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2011,0.56,"d"
"277","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2012,0.53,"d"
"278","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2013,0.54,"d"
"279","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2014,0.48,""
"280","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2015,0.49,""
"281","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2016,0.42,""
"282","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","EU28",2017,0.42,""
"283","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2000,1.6,""
"284","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2001,1.8,""
"285","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2002,1.7,""
"286","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2003,1.1,""
"287","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2004,1.1,""
"288","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2005,1.1,""
"289","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2006,1.1,""
"290","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2007,1.5,""
"291","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2008,1.5,""
"292","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2009,1,""
"293","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2010,0.8,""
"294","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2011,1.24,""
"295","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2012,1.31,""
"296","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2013,0.72,""
"297","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2014,0.92,""
"298","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2015,0.58,""
"299","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2016,0.7,""
"300","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2017,0.92,""
"301","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2018,0.63,""
"302","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2019,0.82,""
"303","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2020,0.64,""
"304","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2021,0.8,""
"305","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FI",2022,0.75,""
"306","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2001,0.7,""
"307","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2002,0.7,""
"308","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2003,0.6,""
"309","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2004,0.7,""
"310","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2005,0.5,""
"311","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2006,0.5,""
"312","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2007,0.5,""
"313","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2008,0.5,""
"314","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2009,0.6,""
"315","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2010,0.5,""
"316","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2011,0.45,""
"317","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2012,0.48,""
"318","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2013,0.45,""
"319","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2014,0.32,""
"320","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2015,0.36,""
"321","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2016,0.27,""
"322","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2017,0.3,""
"323","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2018,0.35,""
"324","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2019,0.38,""
"325","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2020,0.35,""
"326","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2021,0.44,""
"327","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","FR",2022,0.35,""
"328","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2002,1.2,""
"329","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2003,1,""
"330","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2004,1.5,""
"331","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2005,1.1,""
"332","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2006,1.2,""
"333","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2007,1,""
"334","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2008,1,""
"335","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2009,1.2,""
"336","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2010,1.3,""
"337","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2011,0.82,""
"338","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2012,0.64,"d"
"339","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2013,0.95,"d"
"340","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2014,0.92,""
"341","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2015,0.82,""
"342","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2016,0.97,""
"343","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2017,0.93,""
"344","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2018,0.37,""
"345","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2019,0.51,""
"346","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2020,0.83,""
"347","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2021,0.57,""
"348","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HR",2022,0.49,""
"349","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2000,2.1,""
"350","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2001,1.6,""
"351","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2002,2,""
"352","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2003,1.5,""
"353","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2004,1.6,""
"354","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2005,1.7,""
"355","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2006,1.6,""
"356","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2007,1.4,""
"357","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2008,1.6,""
"358","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2009,1.2,""
"359","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2010,1.1,""
"360","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2011,1.41,"d"
"361","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2012,1.07,"d"
"362","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2013,0.98,"d"
"363","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2014,0.8,""
"364","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2015,1.09,""
"365","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2016,0.74,""
"366","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2017,0.7,""
"367","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2018,0.64,""
"368","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2019,0.72,""
"369","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2020,0.59,""
"370","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2021,0.4,""
"371","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","HU",2022,0.6,""
"372","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2000,0.4,""
"373","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2001,0.3,""
"374","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2002,0.4,""
"375","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2003,0.3,""
"376","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2004,0.3,""
"377","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2005,0.3,""
"378","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2006,0.4,""
"379","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2007,0.3,""
"380","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2008,0.3,""
"381","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2009,0.2,""
"382","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2010,0.2,""
"383","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2011,0.03,""
"384","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2012,0.4,""
"385","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2013,0.2,""
"386","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2014,0.22,""
"387","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2015,0.2,""
"388","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2016,0.06,""
"389","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2017,0.11,""
"390","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","F","IE",2018,0.12,""
