"","DATAFLOW","LAST.UPDATE","freq","frequenc","deg_urb","sex","age","unit","geo","TIME_PERIOD","OBS_VALUE","OBS_FLAG","CONF_STATUS"
"3173","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","ES",2019,15.6,"",NA
"3174","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","EU27_2020",2014,12.7,"",NA
"3175","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","EU27_2020",2019,9.7,"",NA
"3176","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","EU28",2014,11.9,"e",NA
"3177","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","FI",2014,3.5,"",NA
"3178","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","FR",2019,8.6,"",NA
"3179","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","HR",2014,7.5,"",NA
"3180","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","HR",2019,8.6,"",NA
"3181","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","HU",2014,8.4,"",NA
"3182","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","HU",2019,9.4,"",NA
"3183","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","IE",2014,2.9,"",NA
"3184","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","IE",2019,3,"",NA
"3185","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","IS",2014,0.8,"",NA
"3186","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","IS",2019,0.7,"",NA
"3187","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","IT",2014,14.7,"d",NA
"3188","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","IT",2019,12,"",NA
"3189","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","LT",2014,0.4,"",NA
"3190","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","LT",2019,1,"",NA
"3191","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","LU",2014,14.3,"",NA
"3192","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","LU",2019,11.4,"",NA
"3193","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","LV",2014,1.4,"",NA
"3194","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","LV",2019,2.6,"",NA
"3195","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","MT",2014,7.7,"",NA
"3196","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","MT",2019,11.1,"",NA
"3197","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","NL",2019,8.2,"",NA
"3198","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","NO",2014,3.9,"",NA
"3199","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","NO",2019,2.5,"",NA
"3200","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","PL",2014,3,"",NA
"3201","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","PL",2019,3,"",NA
"3202","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","PT",2014,32.2,"",NA
"3203","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","PT",2019,26.1,"",NA
"3204","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","RO",2014,3.3,"",NA
"3205","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","RO",2019,2,"",NA
"3206","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","RS",2019,0,"",NA
"3207","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","SE",2014,2.2,"",NA
"3208","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","SE",2019,2.2,"",NA
"3209","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","SI",2014,10.3,"",NA
"3210","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","SI",2019,6.7,"",NA
"3211","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","SK",2014,2.7,"",NA
"3212","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","SK",2019,5.1,"",NA
"3213","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","TR",2014,0,"",NA
"3214","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","TR",2019,0,"",NA
"3215","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y45-64","PC","UK",2014,8.8,"",NA
"3216","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","AT",2014,9.6,"",NA
"3217","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","AT",2019,7.1,"",NA
"3218","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","BE",2014,29.9,"u",NA
"3219","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","BE",2019,22.2,"",NA
"3220","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","BG",2014,12.8,"",NA
"3221","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","BG",2019,14.7,"",NA
"3222","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","CY",2014,7.3,"",NA
"3223","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","CY",2019,5.6,"",NA
"3224","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","CZ",2014,17.1,"",NA
"3225","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","CZ",2019,13.4,"",NA
"3226","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","DE",2014,15.6,"",NA
"3227","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","DE",2019,8.9,"",NA
"3228","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","DK",2014,20.9,"",NA
"3229","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","DK",2019,11.8,"",NA
"3230","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","EE",2014,0.7,"",NA
"3231","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","EE",2019,1.9,"",NA
"3232","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","EL",2014,8.4,"",NA
"3233","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","EL",2019,8.6,"",NA
"3234","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","ES",2014,24.4,"",NA
"3235","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","ES",2019,20.4,"",NA
"3236","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","EU27_2020",2014,14.6,"",NA
"3237","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","EU27_2020",2019,11.8,"",NA
"3238","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","EU28",2014,14,"e",NA
"3239","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","FI",2014,4.4,"",NA
"3240","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","FR",2019,10.1,"",NA
"3241","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","HR",2014,10.8,"",NA
"3242","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","HR",2019,6.1,"",NA
"3243","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","HU",2014,12.1,"",NA
"3244","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","HU",2019,15.3,"",NA
"3245","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","IE",2014,4.3,"",NA
"3246","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","IE",2019,4.3,"",NA
"3247","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","IS",2014,1,"",NA
"3248","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","IS",2019,0.9,"",NA
"3249","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","IT",2014,18,"d",NA
"3250","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","IT",2019,15.5,"",NA
"3251","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","LT",2014,0.9,"",NA
"3252","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","LT",2019,0.6,"",NA
"3253","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","LU",2014,23.4,"",NA
"3254","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","LU",2019,7.7,"",NA
"3255","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","LV",2014,0.8,"",NA
"3256","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","LV",2019,1.4,"",NA
"3257","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","MT",2014,8.4,"",NA
"3258","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","MT",2019,13,"",NA
"3259","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","NL",2019,10.6,"",NA
"3260","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","NO",2014,4.8,"",NA
"3261","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","NO",2019,4.1,"",NA
"3262","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","PL",2014,2.9,"",NA
"3263","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","PL",2019,3.4,"",NA
"3264","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","PT",2014,37.3,"",NA
"3265","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","PT",2019,32.3,"",NA
"3266","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","RO",2014,3,"",NA
"3267","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","RO",2019,2.7,"",NA
"3268","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","RS",2019,0,"",NA
"3269","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","SE",2014,1.6,"",NA
"3270","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","SE",2019,2.4,"",NA
"3271","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","SI",2014,11.7,"",NA
"3272","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","SI",2019,8.7,"",NA
"3273","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","SK",2014,2.5,"",NA
"3274","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","SK",2019,3.9,"",NA
"3275","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","TR",2014,0,"",NA
"3276","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","TR",2019,0,"",NA
"3277","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y55-64","PC","UK",2014,11.3,"",NA
"3278","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","AT",2014,16.3,"",NA
"3279","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","AT",2019,14.5,"",NA
"3280","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","BE",2014,31.1,"",NA
"3281","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","BE",2019,21.2,"",NA
"3282","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","BG",2014,5.1,"",NA
"3283","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","BG",2019,7.5,"",NA
"3284","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","CY",2014,9.2,"",NA
"3285","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","CY",2019,5.5,"",NA
"3286","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","CZ",2014,15.5,"",NA
"3287","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","CZ",2019,13.3,"",NA
"3288","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","DE",2014,15.9,"",NA
"3289","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","DE",2019,13.1,"",NA
"3290","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","DK",2014,30.8,"",NA
"3291","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","DK",2019,26.7,"",NA
"3292","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","EE",2014,1.4,"",NA
"3293","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","EE",2019,1.4,"",NA
"3294","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","EL",2014,10.5,"",NA
"3295","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","EL",2019,9.2,"",NA
"3296","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","ES",2014,28,"",NA
"3297","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","ES",2019,22.7,"",NA
"3298","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","EU27_2020",2014,17.7,"",NA
"3299","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","EU27_2020",2019,15.1,"",NA
"3300","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","EU28",2014,16.8,"e",NA
"3301","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","FI",2014,3.7,"",NA
"3302","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","FR",2019,17.2,"",NA
"3303","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","HR",2014,9.9,"",NA
"3304","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","HR",2019,10.5,"",NA
"3305","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","HU",2014,16.8,"",NA
"3306","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","HU",2019,12.2,"",NA
"3307","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","IE",2014,5.6,"",NA
"3308","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","IE",2019,7.3,"",NA
"3309","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","IS",2014,2.1,"",NA
"3310","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","IS",2019,1.3,"",NA
"3311","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","IT",2014,27.2,"d",NA
"3312","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","IT",2019,21.6,"",NA
"3313","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","LT",2014,0.7,"",NA
"3314","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","LT",2019,1.2,"",NA
"3315","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","LU",2014,22.2,"",NA
"3316","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","LU",2019,23.1,"",NA
"3317","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","LV",2014,2.4,"",NA
"3318","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","LV",2019,0.9,"",NA
"3319","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","MT",2014,9.9,"",NA
"3320","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","MT",2019,14.6,"",NA
"3321","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","NL",2019,22.3,"",NA
"3322","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","NO",2014,9.4,"",NA
"3323","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","NO",2019,8.1,"",NA
"3324","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","PL",2014,2.1,"",NA
"3325","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","PL",2019,1.2,"",NA
"3326","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","PT",2014,37.5,"",NA
"3327","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","PT",2019,35.1,"",NA
"3328","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","RO",2014,2.7,"",NA
"3329","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","RO",2019,1.4,"",NA
"3330","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","RS",2019,0,"",NA
"3331","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","SE",2014,4.8,"",NA
"3332","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","SE",2019,4.5,"",NA
"3333","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","SI",2014,14.2,"",NA
"3334","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","SI",2019,12,"",NA
"3335","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","SK",2014,4.4,"",NA
"3336","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","SK",2019,3.2,"",NA
"3337","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","TR",2014,0,"",NA
"3338","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","TR",2019,0,"",NA
"3339","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y65-74","PC","UK",2014,12.6,"",NA
"3340","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","AT",2014,6.5,"",NA
"3341","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","AT",2019,5.5,"",NA
"3342","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","BE",2014,15.4,"u",NA
"3343","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","BE",2019,12,"",NA
"3344","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","BG",2014,8.7,"",NA
"3345","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","BG",2019,9.5,"",NA
"3346","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","CY",2014,4.2,"",NA
"3347","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","CY",2019,3.1,"",NA
"3348","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y_GE18","PC","CZ",2014,9.1,"",NA
